Timestamp,Timeofday,Cable_X_pos,Cable_Y_pos,Cable_Z_pos,Cable_offset_X,Cable_offset_Y,Cable_offset_Z,Norm_X_comp,Norm_Y_comp,Norm_Z_comp,Cable_lock
1759744974,120254.078,619438.8434,5806159.447,40.2598,0.06,0,-1.05,-0.03,-0.97,0,1
1759744974,120254.28,619438.9104,5806159.396,40.2613,0.04,0,-1.05,0.02,-0.98,0,1
1759744974,120254.483,619438.8654,5806159.255,40.243,0.04,0,-1.05,0.02,-0.98,0,1
1759744975,120254.7,619438.8607,5806158.674,40.3034,0.04,0,-1.05,0.02,-0.98,0,1
1759744975,120254.904,619438.8418,5806158.511,40.3024,0.04,0,-1.05,0.02,-0.98,0,1
1759744975,120255.103,619438.7672,5806158.355,40.2824,0.04,0,-1.05,0.02,-0.98,0,1
1759744975,120255.307,619438.7087,5806158.257,40.2823,0.04,0,-1.05,0.02,-0.98,0,1
1759744976,120255.511,619438.7418,5806158.058,40.3122,0.04,0,-1.05,0.02,-0.98,0,1
1759744976,120255.711,619438.7838,5806157.82,40.3343,0.02,0.04,-1.04,0.02,-0.98,-0.04,1
1759744976,120255.929,619438.7685,5806157.879,40.3241,0.02,0,-1.04,0.05,-0.97,0,1
1759744976,120256.131,619438.7962,5806157.757,40.3388,0.02,0.03,-1.04,0,-1,-0.03,1
1759744976,120256.331,619438.7563,5806157.369,40.3221,0.03,0.07,-1.03,-0.01,-1,-0.07,1
1759744977,120256.535,619438.7271,5806157.152,40.3414,0.04,0.07,-1.04,-0.01,-1,-0.07,1
1759744977,120256.736,619438.7093,5806157.238,40.3065,0.04,0.01,-1.05,-0.02,-0.98,-0.01,1
1759744977,120256.953,619438.6601,5806157.207,40.2968,0.01,0.04,-1.03,0.01,-0.99,-0.03,1
1759744977,120257.155,619438.6497,5806156.889,40.3478,0.01,0.06,-1.02,0.04,-0.99,-0.06,1
1759744977,120257.359,619438.6543,5806156.746,40.329,0.02,0.05,-1.04,0.01,-0.99,-0.04,1
1759744978,120257.564,619438.6632,5806156.666,40.3166,0.02,0.05,-1.04,0.01,-0.99,-0.04,1
1759744978,120257.768,619438.6688,5806156.561,40.3208,0.01,0.03,-1.04,0.01,-0.99,-0.03,1
1759744978,120257.968,619438.6561,5806156.607,40.2882,0.01,-0.02,-1.04,-0.01,-1,0.02,1
1759744978,120258.186,619438.6688,5806156.501,40.3396,0.01,-0.02,-1.04,-0.01,-1,0.02,1
1759744978,120258.388,619438.6836,5806156.389,40.3492,0,0,-1.05,-0.03,-0.99,0,1
1759744979,120258.591,619438.6897,5806156.156,40.3497,0,0,-1.05,-0.03,-0.99,0,1
1759744979,120258.793,619438.5877,5806155.832,40.3095,0,0,-1.05,-0.03,-0.99,0,1
1759744979,120258.998,619438.5828,5806155.794,40.3247,-0.01,0.04,-1.03,0.01,-1,-0.04,1
1759744979,120259.2,619438.5728,5806155.594,40.3747,-0.01,0.04,-1.03,0.01,-1,-0.04,1
1759744979,120259.401,619438.6664,5806155.432,40.4038,0,0.02,-1.05,0.01,-0.99,-0.02,1
1759744980,120259.619,619438.6964,5806155.422,40.3938,0,0.02,-1.05,0.01,-0.99,-0.02,1
1759744980,120259.82,619438.5977,5806155.259,40.3836,0,0.01,-1.04,-0.02,-0.99,-0.01,1
1759744980,120300.022,619438.6346,5806155.302,40.3764,-0.01,0,-1.05,0.03,-0.99,0,1
1759744980,120300.225,619438.6367,5806154.912,40.3472,-0.01,0,-1.05,0.03,-0.99,0,1
1759744980,120300.225,619438.5674,5806154.898,40.3389,0,0.01,-1.06,-0.02,-1.01,-0.01,1
1759744980,120300.428,619438.5524,5806154.886,40.3399,0,0.01,-1.06,-0.02,-1.01,-0.01,1
1759744981,120300.632,619438.5871,5806154.69,40.3603,-0.01,0.03,-1.04,0.01,-0.99,-0.03,1
1759744981,120300.85,619438.5648,5806154.504,40.3529,-0.01,0.04,-1.04,0.02,-0.99,-0.04,1
1759744981,120301.051,619438.5012,5806154.362,40.3746,-0.01,0.04,-1.04,0.02,-0.99,-0.04,1
1759744981,120301.254,619438.4846,5806154.22,40.3822,0,0.03,-1.04,0,-1,-0.03,1
1759744981,120301.456,619438.5044,5806154.098,40.3694,-0.01,0.05,-1.03,0.01,-1,-0.05,1
1759744982,120301.658,619438.4951,5806153.968,40.358,-0.02,0.04,-1.04,0,-1,-0.04,1
1759744982,120301.86,619438.4808,5806153.814,40.3766,-0.02,0.01,-1.05,-0.02,-0.99,-0.01,1
1759744982,120302.08,619438.4373,5806153.775,40.3823,-0.01,0.03,-1.04,-0.01,-1,-0.03,1
1759744982,120302.283,619438.4877,5806153.647,40.4039,0,0.04,-1.03,-0.03,-0.99,-0.03,1
1759744982,120302.486,619438.4572,5806153.458,40.3737,-0.03,0.02,-1.04,0,-1,-0.02,1
1759744983,120302.689,619438.4896,5806153.458,40.3835,-0.04,0.03,-1.04,0.01,-1,-0.03,1
1759744983,120302.891,619438.4577,5806153.422,40.4074,-0.02,0.02,-1.03,-0.03,-0.99,-0.02,1
1759744983,120303.093,619438.4688,5806153.381,40.393,-0.02,0.02,-1.03,-0.03,-0.99,-0.02,1
1759744983,120303.297,619438.4632,5806153.292,40.3934,-0.02,0.05,-1.03,-0.02,-1,-0.04,1
1759744984,120303.502,619438.3997,5806152.912,40.3535,0,0.03,-1.03,-0.03,-0.99,-0.03,1
1759744984,120303.72,619438.3608,5806152.769,40.339,-0.01,0.02,-1.04,-0.03,-1.01,-0.02,1
1759744984,120303.923,619438.3884,5806152.637,40.3708,-0.02,0.03,-1.04,0.01,-1,-0.02,1
1759744984,120304.123,619438.4676,5806152.496,40.3856,-0.02,0.02,-1.04,0.01,-1,-0.02,1
1759744984,120304.327,619438.3882,5806152.436,40.3525,0,0.02,-1.04,-0.02,-1,-0.02,1
1759744985,120304.529,619438.3657,5806152.461,40.35,0,0.02,-1.04,-0.02,-1,-0.02,1
1759744985,120304.733,619438.3115,5806152.113,40.3616,-0.02,0.02,-1.03,0.01,-1,-0.02,1
1759744985,120304.936,619438.328,5806152.106,40.3631,-0.02,0.02,-1.03,0.01,-1,-0.02,1
1759744985,120305.152,619438.375,5806151.737,40.2616,-0.05,0.03,-1.13,0.02,-0.99,-0.02,1
1759744985,120305.355,619438.2643,5806151.513,40.3688,-0.01,0.06,-1.02,0,-1,-0.06,1
1759744986,120305.557,619438.3043,5806151.425,40.3985,-0.03,0.04,-1.03,0.01,-1,-0.04,1
1759744986,120305.759,619438.3317,5806151.404,40.4082,-0.04,0.05,-1.02,0.03,-0.99,-0.05,1
1759744986,120305.961,619438.3406,5806151.201,40.3917,-0.03,0.04,-1.02,0,-0.99,-0.04,1
1759744986,120306.18,619438.248,5806151.102,40.3765,-0.02,0.03,-1.02,-0.01,-1,-0.03,1
1759744986,120306.382,619438.2713,5806151.034,40.4053,-0.04,0.03,-1.03,0.01,-1,-0.03,1
1759744987,120306.585,619438.3181,5806150.959,40.4182,-0.04,0,-1.03,0.03,-0.99,0,1
1759744987,120306.789,619438.2832,5806150.824,40.3981,-0.04,0.02,-1.03,0.01,-1,-0.02,1
1759744987,120306.994,619438.2788,5806150.824,40.3978,-0.04,0.02,-1.03,0.01,-1,-0.02,1
1759744987,120307.197,619438.2224,5806150.563,40.4189,-0.05,0,-1.03,0.03,-1,0,1
1759744987,120307.397,619438.2522,5806150.316,40.4219,-0.06,0.01,-1.03,0.04,-0.99,-0.01,1
1759744988,120307.616,619438.2425,5806150.176,40.4255,-0.06,0.03,-1.03,0.02,-0.99,-0.03,1
1759744988,120307.82,619438.205,5806150.028,40.4147,-0.06,0.02,-1.03,0.01,-1,-0.02,1
1759744988,120308.025,619438.1865,5806149.886,40.4271,-0.07,0.04,-1.02,0.02,-1,-0.04,1
1759744988,120308.227,619438.1588,5806149.748,40.4271,-0.07,0.04,-1.02,0.02,-1,-0.04,1
1759744988,120308.428,619438.1525,5806149.694,40.4271,-0.07,0.03,-1.03,0,-1,-0.03,1
1759744988,120308.428,619438.1711,5806149.759,40.4184,-0.08,0,-1.03,0.02,-0.99,0,1
1759744989,120308.63,619438.1361,5806149.532,40.4174,-0.08,0.03,-1.03,0.01,-1,-0.03,1
1759744989,120308.833,619438.1442,5806149.541,40.4173,-0.08,0.03,-1.03,0.01,-1,-0.03,1
1759744989,120309.036,619438.12,5806149.306,40.4187,-0.09,0,-1.03,0.03,-0.99,0,1
1759744989,120309.251,619438.0991,5806149.181,40.4192,-0.09,0,-1.03,0.03,-0.99,0,1
1759744989,120309.456,619438.0829,5806149.121,40.4292,-0.09,0.03,-1.03,0.01,-0.99,-0.03,1
1759744990,120309.658,619438.0926,5806149.015,40.4197,-0.1,0,-1.03,0.03,-0.99,0,1
1759744990,120309.861,619438.0802,5806148.922,40.4296,-0.1,0.03,-1.03,0.01,-1,-0.03,1
1759744990,120310.063,619438.0652,5806148.934,40.4474,-0.09,0.02,-1.03,0.01,-1,-0.02,1
1759744990,120310.267,619438.0595,5806148.972,40.4226,-0.09,0.02,-1.03,0.01,-1,-0.02,1
1759744990,120310.483,619438.0638,5806148.979,40.422,-0.09,0.02,-1.03,0.01,-1,-0.02,1
1759744991,120310.684,619438.0603,5806148.926,40.4281,-0.09,0.05,-1.02,0,-1,-0.05,1
1759744991,120310.887,619438.0417,5806148.827,40.4409,-0.08,0.08,-1.02,-0.04,-0.99,-0.07,1
1759744991,120311.088,619438.0713,5806148.795,40.4419,-0.07,0.04,-1.03,-0.06,-0.99,-0.03,1
1759744991,120311.291,619438.08,5806148.839,40.4123,-0.09,0.02,-1.03,-0.03,-0.99,-0.02,1
1759744992,120311.508,619438.0828,5806148.919,40.4174,-0.08,0.03,-1.03,-0.04,-0.99,-0.03,1
1759744992,120311.712,619438.0627,5806149.026,40.4179,-0.07,0.02,-1.03,-0.05,-0.99,-0.01,1
1759744992,120311.914,619438.0646,5806149.015,40.4205,-0.09,0.03,-1.03,-0.03,-0.99,-0.02,1
1759744992,120312.118,619438.0706,5806149.029,40.4054,-0.09,0.01,-1.03,-0.03,-1,-0.01,1
1759744992,120312.32,619438.0747,5806148.943,40.4042,-0.09,0.01,-1.03,-0.03,-1,-0.01,1
1759744993,120312.523,619438.035,5806148.809,40.3946,-0.09,0.01,-1.03,-0.03,-1,-0.01,1
1759744993,120312.741,619438.0141,5806148.717,40.4021,-0.09,0.02,-1.03,0,-1,-0.02,1
1759744993,120312.942,619438.0183,5806148.547,40.4253,-0.09,0.03,-1.02,-0.01,-1,-0.03,1
1759744993,120313.144,619438.0318,5806148.448,40.4252,-0.07,0.03,-1.02,-0.01,-1,-0.03,1
1759744993,120313.346,619437.9337,5806148.096,40.3853,-0.06,0.04,-1.01,-0.02,-1,-0.04,1
1759744994,120313.548,619437.9356,5806148.047,40.3954,-0.07,0.06,-1.01,-0.01,-1,-0.06,1
1759744994,120313.752,619437.9364,5806148.005,40.3806,-0.08,0.03,-1.03,0.01,-1,-0.03,1
1759744994,120313.971,619437.9312,5806148.04,40.3939,-0.07,0,-1.03,-0.02,-1,0,1
1759744994,120314.173,619437.9203,5806147.854,40.4016,-0.07,0.03,-1.02,0,-1,-0.03,1
1759744994,120314.374,619437.951,5806147.678,40.4206,-0.06,0,-1.02,-0.02,-0.99,0,1
1759744995,120314.576,619437.9132,5806147.628,40.3966,-0.07,0,-1.03,-0.02,-1,0,1
1759744995,120314.778,619437.8602,5806147.268,40.4115,-0.08,0.05,-1.02,0.02,-1,-0.05,1
1759744995,120314.981,619437.8501,5806147.052,40.4114,-0.08,0,-1.03,0.03,-0.99,0,1
1759744995,120315.198,619437.8652,5806146.87,40.4097,-0.09,0,-1.03,0.04,-1,0,1
1759744995,120315.4,619437.8143,5806146.734,40.3887,-0.09,0,-1.03,0.04,-1,0,1
1759744996,120315.603,619437.7943,5806146.564,40.4087,-0.09,0,-1.03,0.04,-1,0,1
1759744996,120315.803,619437.7878,5806146.558,40.4085,-0.09,0,-1.03,0.04,-1,0,1
1759744996,120316.02,619437.753,5806146.382,40.4063,-0.1,0.02,-1.02,0.01,-1,-0.02,1
1759744996,120316.223,619437.729,5806146.236,40.4058,-0.11,0.01,-1.03,0.06,-0.99,-0.02,1
1759744996,120316.426,619437.7293,5806146.099,40.4145,-0.11,0,-1.03,0.04,-0.99,-0.01,1
1759744997,120316.628,619437.7298,5806145.901,40.423,-0.11,0.04,-1.02,0.02,-0.99,-0.04,1
1759744997,120316.628,619437.7257,5806145.899,40.423,-0.11,0.04,-1.02,0.02,-0.99,-0.04,1
1759744997,120316.83,619437.724,5806145.772,40.4204,-0.12,0.04,-1.02,0.02,-1,-0.04,1
1759744997,120317.033,619437.7192,5806145.682,40.392,-0.12,0,-1.03,0.03,-1,0,1
1759744997,120317.236,619437.6919,5806145.588,40.4161,-0.12,0.03,-1.03,0.01,-1,-0.03,1
1759744997,120317.454,619437.6893,5806145.505,40.4361,-0.12,0.03,-1.03,0.01,-1,-0.03,1
1759744998,120317.658,619437.6796,5806145.378,40.3994,-0.13,0,-1.03,0.02,-0.99,0,1
1759744998,120317.857,619437.663,5806145.302,40.4105,-0.13,0,-1.03,0.02,-0.99,0,1
1759744998,120318.06,619437.6477,5806145.159,40.4297,-0.14,0.03,-1.02,0.01,-1,-0.03,1
1759744998,120318.263,619437.6379,5806144.999,40.4124,-0.14,-0.01,-1.03,0.03,-0.99,0,1
1759744998,120318.465,619437.6158,5806144.911,40.424,-0.14,-0.01,-1.03,0.03,-0.99,0,1
1759744999,120318.683,619437.5996,5806144.745,40.4209,-0.14,-0.01,-1.03,0.03,-0.99,0,1
1759744999,120318.884,619437.563,5806144.609,40.4195,-0.14,0,-1.04,0.02,-1,0,1
1759744999,120319.085,619437.5655,5806144.574,40.4255,-0.15,-0.02,-1.03,-0.01,-1,0.02,1
1759744999,120319.287,619437.5423,5806144.43,40.4468,-0.14,0.02,-1.03,0,-1,-0.02,1
1759745000,120319.505,619437.5058,5806144.219,40.4247,-0.15,-0.01,-1.03,0.03,-1,0,1
1759745000,120319.708,619437.5291,5806144.235,40.456,-0.15,-0.01,-1.03,0.03,-1,0,1
1759745000,120319.911,619437.5335,5806144.181,40.451,-0.14,0.02,-1.03,0,-1,-0.02,1
1759745000,120320.114,619437.5099,5806144.221,40.4361,-0.14,0.02,-1.03,0,-1,-0.02,1
1759745000,120320.316,619437.5333,5806144.243,40.4366,-0.15,0.02,-1.03,0,-1,-0.02,1
1759745001,120320.517,619437.5254,5806144.251,40.4381,-0.14,0.02,-1.02,0,-1,-0.02,1
1759745001,120320.721,619437.5357,5806144.212,40.4484,-0.15,0.03,-1.02,0,-1,-0.03,1
1759745001,120320.939,619437.5229,5806144.124,40.4496,-0.13,0.05,-1.02,-0.05,-0.99,-0.04,1
1759745001,120321.141,619437.5321,5806143.989,40.4526,-0.12,0.07,-1.01,-0.09,-0.99,-0.06,1
1759745001,120321.343,619437.5402,5806144.14,40.4455,-0.12,0.02,-1.02,-0.08,-0.99,-0.01,1
1759745002,120321.545,619437.5127,5806144.061,40.4431,-0.13,0.05,-1.02,-0.06,-0.99,-0.04,1
1759745002,120321.747,619437.4926,5806143.919,40.4293,-0.12,0.05,-1.01,-0.06,-0.99,-0.04,1
1759745002,120321.965,619437.4885,5806143.834,40.4524,-0.12,0.06,-1.01,-0.06,-0.99,-0.05,1
1759745002,120322.166,619437.5258,5806143.625,40.46,-0.11,0.06,-1.01,-0.06,-0.99,-0.05,1
1759745002,120322.369,619437.5015,5806143.635,40.4354,-0.1,0.04,-1.01,-0.07,-0.99,-0.03,1
1759745003,120322.571,619437.412,5806143.546,40.4174,-0.09,0.03,-1.02,-0.08,-0.99,-0.02,1
1759745003,120322.772,619437.4178,5806143.558,40.4041,-0.08,0.02,-1.03,-0.07,-0.99,-0.01,1
1759745003,120322.989,619437.3992,5806143.537,40.42,-0.09,-0.01,-1.04,-0.06,-0.99,0.01,1
1759745003,120323.193,619437.4464,5806143.356,40.423,-0.09,-0.01,-1.04,-0.05,-0.99,0.01,1
1759745003,120323.394,619437.4643,5806143.097,40.446,-0.08,0.02,-1.03,-0.05,-0.99,-0.01,1
1759745004,120323.595,619437.4285,5806143.08,40.4479,-0.06,0.02,-1.02,-0.06,-0.99,-0.01,1
1759745004,120323.797,619437.401,5806142.993,40.4219,-0.07,0,-1.03,-0.04,-0.99,0,1
1759745004,120324.015,619437.3293,5806142.802,40.4131,-0.07,0.02,-1.03,-0.02,-1,-0.02,1
1759745004,120324.205,619437.3452,5806142.691,40.435,-0.07,0.02,-1.03,-0.02,-1,-0.02,1
1759745004,120324.423,619437.3373,5806142.676,40.4348,-0.06,0.03,-1.03,-0.04,-0.99,-0.03,1
1759745005,120324.625,619437.33,5806142.564,40.4316,-0.06,0.03,-1.03,-0.03,-0.99,-0.03,1
1759745005,120324.827,619437.3235,5806142.518,40.4277,-0.06,0.03,-1.03,-0.04,-0.99,-0.02,1
1759745005,120324.827,619437.3184,5806142.538,40.4239,-0.06,0.03,-1.03,-0.04,-0.99,-0.02,1
1759745005,120325.032,619437.3168,5806142.603,40.4257,-0.05,0.03,-1.03,-0.05,-0.99,-0.02,1
1759745005,120325.233,619437.3314,5806142.652,40.4259,-0.05,0.02,-1.03,-0.05,-0.99,-0.01,1
1759745005,120325.451,619437.3247,5806142.625,40.4155,-0.04,0.01,-1.04,-0.05,-0.99,0,1
1759745006,120325.655,619437.3073,5806142.594,40.4174,-0.03,0.02,-1.04,-0.06,-0.99,-0.02,1
1759745006,120325.856,619437.2963,5806142.41,40.4103,-0.02,0,-1.04,-0.05,-0.99,0,1
1759745006,120326.058,619437.2689,5806142.249,40.4186,-0.02,0.04,-1.03,-0.04,-0.99,-0.03,1
1759745006,120326.261,619437.2657,5806142.056,40.4403,-0.02,0.04,-1.03,-0.04,-0.99,-0.03,1
1759745006,120326.464,619437.2464,5806141.845,40.4006,-0.02,0.02,-1.03,-0.04,-0.99,-0.02,1
1759745007,120326.666,619437.2042,5806141.538,40.431,-0.02,0.05,-1.03,-0.02,-1,-0.05,1
1759745007,120326.884,619437.1961,5806141.525,40.4004,-0.01,0.02,-1.03,-0.05,-0.99,-0.02,1
1759745007,120327.085,619437.1753,5806141.406,40.4202,0,0.02,-1.03,-0.04,-0.99,-0.02,1
1759745007,120327.287,619437.168,5806141.335,40.3988,-0.01,0,-1.04,-0.03,-0.99,0,1
1759745007,120327.487,619437.155,5806141.173,40.4276,-0.01,0.02,-1.04,-0.03,-1,-0.02,1
1759745008,120327.706,619437.1507,5806141.038,40.4439,0,0.01,-1.04,-0.04,-0.99,-0.01,1
1759745008,120327.908,619437.1327,5806141.039,40.443,0,0.01,-1.04,-0.04,-0.99,-0.01,1
1759745008,120328.11,619437.082,5806140.984,40.4236,0,0.01,-1.04,-0.04,-0.99,-0.01,1
1759745008,120328.312,619437.0926,5806140.969,40.4298,0,0.02,-1.04,-0.02,-0.99,-0.02,1
1759745009,120328.516,619437.1004,5806140.844,40.4475,0,0.04,-1.04,0.01,-0.99,-0.04,1
1759745009,120328.72,619437.1016,5806140.843,40.4289,0,0.03,-1.04,0.01,-1,-0.03,1
1759745009,120328.925,619437.1154,5806141.001,40.4341,0,0,-1.04,-0.02,-1,0,1
1759745009,120329.13,619437.1511,5806140.99,40.4376,-0.01,0.02,-1.04,0,-1,-0.02,1
1759745009,120329.399,619437.1399,5806140.994,40.4355,0,0.02,-1.04,0,-1,-0.02,1
1759745010,120329.54,619437.1146,5806140.917,40.4221,0,0.02,-1.04,0,-1,-0.02,1
1759745010,120329.742,619437.1033,5806140.846,40.4172,0,0,-1.04,0.02,-1,0,1
1759745010,120329.961,619437.0906,5806140.805,40.4221,0,0.02,-1.04,0.01,-1,-0.02,1
1759745010,120330.162,619437.0546,5806140.562,40.421,0,0.03,-1.03,0,-1,-0.03,1
1759745010,120330.366,619437.0346,5806140.214,40.4555,-0.01,0.03,-1.03,0.01,-1,-0.03,1
1759745011,120330.567,619436.949,5806140.03,40.4003,-0.01,0.04,-1.03,0,-1,-0.04,1
1759745011,120330.768,619436.8673,5806139.884,40.4187,-0.01,0.04,-1.03,-0.01,-1,-0.04,1
1759745011,120330.972,619436.9226,5806139.913,40.413,-0.03,0.02,-1.04,0.01,-1,-0.02,1
1759745011,120331.176,619436.9777,5806139.692,40.4424,-0.02,-0.01,-1.03,0.03,-0.99,0.01,1
1759745011,120331.395,619436.924,5806139.453,40.4308,-0.01,0.02,-1.02,-0.02,-1,-0.02,1
1759745012,120331.598,619436.8021,5806139.246,40.4204,-0.01,0.02,-1.02,-0.02,-1,-0.02,1
1759745012,120331.799,619436.8327,5806139.016,40.4695,-0.02,0.04,-1.02,-0.01,-1,-0.04,1
1759745012,120332.002,619436.8578,5806138.872,40.4504,-0.03,0.04,-1.02,-0.01,-1,-0.04,1
1759745012,120332.205,619436.8543,5806138.711,40.4474,-0.01,0.03,-1.02,-0.03,-1,-0.03,1
1759745012,120332.407,619436.6981,5806138.553,40.4107,0.01,0.03,-1.03,-0.04,-1,-0.03,1
1759745013,120332.625,619436.711,5806138.579,40.4038,0,0.01,-1.03,-0.02,-1,-0.01,1
1759745013,120332.827,619436.6212,5806138.531,40.4062,-0.02,0,-1.03,0.03,-0.99,0,1
1759745013,120333.031,619436.6516,5806138.256,40.4526,-0.02,0.04,-1.02,0.01,-0.99,-0.04,1
1759745013,120333.031,619436.643,5806138.287,40.445,0,0.01,-1.03,-0.02,-1,-0.01,1
1759745013,120333.233,619436.6722,5806138.186,40.4208,0,0.03,-1.03,0,-1,-0.03,1
1759745013,120333.435,619436.7178,5806137.975,40.4674,-0.02,0.05,-1.02,0,-1,-0.05,1
1759745014,120333.637,619436.6846,5806137.746,40.4182,-0.04,0.03,-1.02,0.01,-1,-0.03,1
1759745014,120333.84,619436.6252,5806137.532,40.4606,-0.03,0.02,-1.03,0,-1,-0.02,1
1759745014,120334.045,619436.6094,5806137.561,40.453,-0.02,0.01,-1.03,-0.03,-1,-0.01,1
1759745014,120334.263,619436.6335,5806137.42,40.4329,-0.03,0.02,-1.03,-0.01,-1,-0.02,1
1759745014,120334.468,619436.6111,5806137.276,40.4368,-0.03,0.01,-1.03,-0.02,-1,-0.01,1
1759745015,120334.67,619436.5637,5806137.13,40.4454,-0.03,0.01,-1.03,-0.02,-1,0,1
1759745015,120334.874,619436.5357,5806137.028,40.4773,-0.03,0.03,-1.02,-0.01,-1,-0.03,1
1759745015,120335.079,619436.5323,5806136.877,40.4568,-0.02,0.01,-1.03,-0.02,-1,-0.01,1
1759745015,120335.284,619436.5175,5806136.726,40.4162,-0.02,0.01,-1.03,-0.02,-1,-0.01,1
1759745015,120335.487,619436.5236,5806136.628,40.4234,-0.04,0.02,-1.04,0.01,-1,-0.02,1
1759745016,120335.692,619436.49,5806136.408,40.4583,-0.03,0.02,-1.03,0,-1,-0.02,1
1759745016,120335.895,619436.4891,5806136.244,40.4512,-0.02,0.02,-1.03,-0.03,-1,-0.02,1
1759745016,120336.098,619436.4306,5806136.137,40.4273,-0.02,0.02,-1.03,-0.03,-1,-0.02,1
1759745016,120336.316,619436.3545,5806135.746,40.4296,-0.02,0.02,-1.03,-0.03,-1,-0.02,1
1759745017,120336.518,619436.3623,5806135.729,40.4321,-0.02,0.02,-1.03,-0.03,-1,-0.02,1
1759745017,120336.72,619436.3731,5806135.638,40.4499,-0.02,0.02,-1.03,-0.03,-1,-0.02,1
1759745017,120336.924,619436.3493,5806135.574,40.4451,0,0.01,-1.03,-0.03,-0.99,-0.01,1
1759745017,120337.127,619436.332,5806135.423,40.436,0,0.01,-1.03,-0.03,-0.99,-0.01,1
1759745017,120337.33,619436.3334,5806135.315,40.4652,0,0.01,-1.03,-0.03,-0.99,-0.01,1
1759745018,120337.534,619436.2772,5806135.045,40.4635,0.02,0.03,-1.02,-0.05,-0.99,-0.03,1
1759745018,120337.738,619436.2251,5806134.887,40.4333,0.02,0.03,-1.02,-0.05,-0.99,-0.03,1
1759745018,120337.943,619436.1738,5806134.793,40.415,0.02,0.02,-1.03,-0.05,-0.99,-0.02,1
1759745018,120338.147,619436.1451,5806134.606,40.4389,0.01,0.03,-1.03,-0.03,-0.99,-0.03,1
1759745018,120338.363,619436.1598,5806134.589,40.415,0.02,0,-1.05,-0.03,-0.99,0,1
1759745019,120338.566,619436.1753,5806134.599,40.4344,0.02,0,-1.05,-0.03,-0.99,0,1
1759745019,120338.769,619436.1264,5806134.45,40.3948,0.02,0,-1.05,-0.03,-0.99,0,1
1759745019,120338.97,619436.0772,5806134.309,40.3949,0.02,0,-1.05,-0.03,-0.99,0,1
1759745019,120339.173,619436.1072,5806134.114,40.4494,0.02,0.01,-1.04,-0.02,-0.99,-0.01,1
1759745019,120339.39,619436.0949,5806133.954,40.4681,0.04,0.02,-1.05,-0.04,-0.98,-0.02,1
1759745020,120339.592,619435.973,5806133.669,40.4433,0.05,0.02,-1.04,-0.04,-0.99,-0.02,1
1759745020,120339.795,619436.0075,5806133.633,40.4431,0.04,0.03,-1.04,-0.01,-1,-0.03,1
1759745020,120339.996,619436.0041,5806133.501,40.4722,0.03,0.02,-1.05,0,-1,-0.02,1
1759745020,120340.199,619436.0427,5806133.391,40.4846,0.03,0.02,-1.04,0,-1,-0.02,1
1759745020,120340.402,619436.0731,5806133.214,40.5005,0.05,0.02,-1.05,-0.02,-0.99,-0.02,1
1759745021,120340.606,619435.9039,5806133.018,40.4775,0.05,0.01,-1.05,-0.03,-0.99,-0.01,1
1759745021,120340.825,619435.9329,5806132.927,40.4777,0.03,0.02,-1.05,0,-1,-0.02,1
1759745021,120341.026,619435.9493,5806132.799,40.4908,0.04,0,-1.05,-0.02,-1,0,1
1759745021,120341.23,619435.9588,5806132.573,40.4716,0.04,0,-1.05,-0.02,-1,0,1
1759745021,120341.23,619435.9271,5806132.536,40.4818,0.05,0.03,-1.04,-0.01,-1,-0.03,1
1759745021,120341.432,619435.9013,5806132.462,40.4759,0.04,0.02,-1.05,0.01,-1,-0.02,1
1759745022,120341.634,619435.9004,5806132.382,40.5032,0.03,0.05,-1.03,0.02,-0.99,-0.05,1
1759745022,120341.837,619435.816,5806131.946,40.4976,0.02,0.04,-1.03,0.02,-0.99,-0.04,1
1759745022,120342.054,619435.8273,5806132.01,40.486,0.03,0,-1.05,0.02,-0.99,0,1
1759745022,120342.258,619435.8083,5806131.843,40.4662,0.03,0,-1.05,0.02,-0.99,0,1
1759745022,120342.458,619435.7872,5806131.675,40.4486,0.03,0,-1.05,-0.02,-0.99,0,1
1759745023,120342.659,619435.7659,5806131.631,40.4607,0.03,-0.02,-1.06,-0.01,-0.99,0.02,1
1759745023,120342.863,619435.745,5806131.547,40.4805,0.03,0.03,-1.05,0.02,-0.99,-0.03,1
1759745023,120343.08,619435.6977,5806131.134,40.4596,0.03,0.03,-1.05,0.02,-0.99,-0.03,1
1759745023,120343.281,619435.6928,5806131.113,40.4624,0.03,0.03,-1.05,0.02,-0.99,-0.03,1
1759745023,120343.483,619435.6097,5806130.724,40.4137,0.03,0.03,-1.05,0.02,-0.99,-0.03,1
1759745024,120343.686,619435.6045,5806130.666,40.4421,0.02,0.06,-1.03,0.03,-0.99,-0.06,1
1759745024,120343.89,619435.5644,5806130.525,40.4424,0.02,0.03,-1.04,0.01,-1,-0.03,1
1759745024,120344.095,619435.5567,5806130.417,40.4234,0.02,0.02,-1.05,0.01,-1,-0.02,1
1759745024,120344.297,619435.5499,5806130.231,40.4317,0.02,0.02,-1.05,0.01,-1,-0.02,1
1759745025,120344.514,619435.4938,5806130.013,40.4308,0.02,0,-1.04,0.03,-0.99,0,1
1759745025,120344.716,619435.4972,5806129.956,40.4469,0.01,0.03,-1.04,0.02,-0.99,-0.03,1
1759745025,120344.919,619435.4638,5806129.623,40.4368,0.01,0.03,-1.04,0.02,-0.99,-0.03,1
